obsv_id,pnboia_id,datetime,wvht,wvht_flag_pnboia,wvht_flag_qartod,tp,tp_flag_pnboia,tp_flag_qartod,wvdir,wvdir_flag_pnboia,wvdir_flag_qartod
57752,20,2022-08-12 22:15:50+00:00,,2,9,,0,9,,0,9
57751,20,2022-08-12 21:45:50+00:00,1.86,2,4,6.0,0,4,188.0,0,1
57744,20,2022-08-12 21:15:50+00:00,1.86,2,4,7.3,0,4,189.0,0,1
57743,20,2022-08-12 20:45:50+00:00,1.69,2,4,5.7,0,4,192.0,0,1
57736,20,2022-08-12 20:15:50+00:00,1.89,2,4,7.3,0,4,191.0,0,1
57735,20,2022-08-12 19:45:50+00:00,1.84,2,4,7.3,0,4,189.0,0,1
57726,20,2022-08-12 19:15:50+00:00,1.87,2,4,6.8,0,4,187.0,0,1
57725,20,2022-08-12 18:45:50+00:00,1.86,2,4,7.9,0,4,187.0,0,1
57718,20,2022-08-12 18:15:50+00:00,1.85,2,4,7.9,0,4,186.0,0,1
57717,20,2022-08-12 17:45:50+00:00,1.76,2,4,6.8,0,4,185.0,0,1
57710,20,2022-08-12 17:15:50+00:00,1.86,2,4,6.8,0,4,187.0,0,1
57709,20,2022-08-12 16:45:50+00:00,1.84,2,4,7.9,0,4,184.0,0,1
57706,20,2022-08-12 16:15:50+00:00,1.73,2,4,6.8,0,4,188.0,0,1
57705,20,2022-08-12 15:45:50+00:00,1.68,2,4,6.8,0,4,186.0,0,1
57698,20,2022-08-12 15:15:50+00:00,1.67,2,4,6.8,0,4,188.0,0,1
57697,20,2022-08-12 14:45:50+00:00,1.65,2,4,8.5,0,4,186.0,0,1
57686,20,2022-08-12 14:15:50+00:00,1.64,2,4,8.5,0,4,187.0,0,1
57685,20,2022-08-12 13:45:50+00:00,1.69,2,4,6.4,0,4,185.0,0,1
57678,20,2022-08-12 13:15:50+00:00,1.73,2,4,7.3,0,4,189.0,0,1
57677,20,2022-08-12 12:45:50+00:00,1.62,2,4,6.8,0,4,186.0,0,1
57672,20,2022-08-12 12:15:50+00:00,1.65,2,4,7.3,0,4,185.0,0,1
57671,20,2022-08-12 11:45:50+00:00,1.75,2,4,7.3,0,4,186.0,0,1
57666,20,2022-08-12 11:15:50+00:00,1.68,2,4,7.9,0,4,188.0,0,1
57665,20,2022-08-12 10:45:50+00:00,1.8,2,4,8.5,0,4,190.0,0,1
57656,20,2022-08-12 10:15:50+00:00,1.78,2,4,7.3,0,4,189.0,0,1
57655,20,2022-08-12 09:45:50+00:00,1.74,2,4,7.9,0,4,192.0,0,1
57648,20,2022-08-12 09:15:50+00:00,1.74,2,4,7.3,0,4,192.0,0,1
57647,20,2022-08-12 08:45:50+00:00,1.7,2,4,6.8,0,4,189.0,0,1
57640,20,2022-08-12 08:15:50+00:00,1.58,2,4,6.8,0,4,188.0,0,1
57639,20,2022-08-12 07:45:50+00:00,1.58,2,4,6.0,0,4,189.0,0,1
57632,20,2022-08-12 07:15:50+00:00,1.54,2,4,6.8,0,4,189.0,0,1
57631,20,2022-08-12 06:45:50+00:00,2.76,2,4,25.6,0,4,161.0,0,1
57620,20,2022-08-12 05:15:50+00:00,1.41,2,4,6.0,0,4,180.0,0,1
57619,20,2022-08-12 04:45:50+00:00,1.48,2,4,5.7,0,4,182.0,0,1
57612,20,2022-08-12 04:15:50+00:00,1.46,2,4,5.4,0,4,178.0,0,1
57611,20,2022-08-12 03:45:50+00:00,1.47,2,4,6.0,0,4,177.0,0,1
57602,20,2022-08-12 03:15:50+00:00,1.47,2,4,6.0,0,4,178.0,0,1
57601,20,2022-08-12 02:45:50+00:00,1.44,2,4,5.4,0,4,176.0,0,1
57594,20,2022-08-12 02:15:50+00:00,1.3,2,4,5.1,0,4,173.0,0,1
57593,20,2022-08-12 01:45:50+00:00,1.39,2,4,5.4,0,4,173.0,0,1
57586,20,2022-08-12 01:15:50+00:00,1.33,2,4,5.4,0,4,174.0,0,1
57585,20,2022-08-12 00:45:50+00:00,1.21,2,4,5.4,0,4,172.0,0,1
57578,20,2022-08-12 00:15:50+00:00,,2,9,,0,9,,0,9
